@relation 'BOOKKEEPER-testingRelease_5-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute LOC numeric
@attribute NR numeric
@attribute NAuth numeric
@attribute CC numeric
@attribute NComm numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute AvgLocAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute 'Buggy{No,Yes}' {false}

@data
129,0,0,8,22,0,0,0,0,0,0,false
107,0,0,2,17,0,0,0,0,0,0,false
32,0,0,1,17,0,0,0,0,0,0,false
356,3,1,29,24,63,59,21,104,42,34.666667,false
352,2,1,52,24,4,2,2,52,26,26,false
101,0,0,2,17,0,0,0,0,0,0,false
327,3,1,35,29,4,2,1.333333,5,3,1.666667,false
54,0,0,4,20,0,0,0,0,0,0,false
56,0,0,1,23,0,0,0,0,0,0,false
94,0,0,1,23,0,0,0,0,0,0,false
337,1,1,40,17,1,1,1,6,6,6,false
72,0,0,2,17,0,0,0,0,0,0,false
340,0,0,30,21,0,0,0,0,0,0,false
166,0,0,8,23,0,0,0,0,0,0,false
841,0,0,104,20,0,0,0,0,0,0,false
866,0,0,109,20,0,0,0,0,0,0,false
101,0,0,8,22,0,0,0,0,0,0,false
183,0,0,1,25,0,0,0,0,0,0,false
223,0,0,12,17,0,0,0,0,0,0,false
165,0,0,8,17,0,0,0,0,0,0,false
183,0,0,15,17,0,0,0,0,0,0,false
140,0,0,9,20,0,0,0,0,0,0,false
171,0,0,5,17,0,0,0,0,0,0,false
257,2,1,12,23,78,39,39,28,14,14,false
63,0,0,1,17,0,0,0,0,0,0,false
421,0,0,39,21,0,0,0,0,0,0,false
50,0,0,2,17,0,0,0,0,0,0,false
40,0,0,1,23,0,0,0,0,0,0,false
84,0,0,6,17,0,0,0,0,0,0,false
57,0,0,1,21,0,0,0,0,0,0,false
380,0,0,1,21,0,0,0,0,0,0,false
71,0,0,5,17,0,0,0,0,0,0,false
132,0,0,10,17,0,0,0,0,0,0,false
33,0,0,3,17,0,0,0,0,0,0,false
355,0,0,41,17,0,0,0,0,0,0,false
382,2,1,26,20,20,10,10,2,1,1,false
100,0,0,1,20,0,0,0,0,0,0,false
138,0,0,10,17,0,0,0,0,0,0,false
54,0,0,2,17,0,0,0,0,0,0,false
300,4,1,28,20,30,12,7.5,6,2,1.5,false
49,0,0,1,17,0,0,0,0,0,0,false
27,0,0,1,17,0,0,0,0,0,0,false
200,0,0,21,17,0,0,0,0,0,0,false
77,0,0,1,30,0,0,0,0,0,0,false
16883,0,0,1771,2,0,0,0,0,0,0,false
58,0,0,1,23,0,0,0,0,0,0,false
862,3,2,39,17,39,19,13,33,16,11,false
584,4,2,64,27,31,22,7.75,128,90,32,false
152,0,0,16,23,0,0,0,0,0,0,false
72,0,0,6,20,0,0,0,0,0,0,false
270,4,3,24,23,2,1,0.5,31,26,7.75,false
47,0,0,1,21,0,0,0,0,0,0,false
183,2,1,1,24,34,17,17,18,9,9,false
75,0,0,4,17,0,0,0,0,0,0,false
52,0,0,1,24,0,0,0,0,0,0,false
101,0,0,11,20,0,0,0,0,0,0,false
83,0,0,4,17,0,0,0,0,0,0,false
88,0,0,12,23,0,0,0,0,0,0,false
62,0,0,2,24,0,0,0,0,0,0,false
153,0,0,14,17,0,0,0,0,0,0,false
51,2,1,2,20,4,2,2,6,3,3,false
47,0,0,1,17,0,0,0,0,0,0,false
53,1,1,1,20,5,5,5,5,5,5,false
151,2,2,1,16,0,0,0,24,12,12,false
37,0,0,1,22,0,0,0,0,0,0,false
59,0,0,1,22,0,0,0,0,0,0,false
109,1,1,1,24,5,5,5,9,9,9,false
104,0,0,1,17,0,0,0,0,0,0,false
28,0,0,1,17,0,0,0,0,0,0,false
77,0,0,2,17,0,0,0,0,0,0,false
39,0,0,1,24,0,0,0,0,0,0,false
624,0,0,40,20,0,0,0,0,0,0,false
126,0,0,11,21,0,0,0,0,0,0,false
63,0,0,1,17,0,0,0,0,0,0,false
374,5,1,39,27,36,18,7.2,29,11,5.8,false
54,0,0,1,21,0,0,0,0,0,0,false
813,4,3,7,20,0,0,0,202,61,50.5,false
