"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java","148","0","0","5","13","0","0","0.0","0","0","0.0","true"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java","36","1","1","1","17","2","2","2.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","79","0","0","4","17","0","0","0.0","0","0","0.0","true"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java","172","2","1","8","17","9","8","4.5","12","10","6.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java","400","2","2","29","20","7","4","3.5","3","3","1.5","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java","92","0","0","3","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","46","8","2","1","25","633","541","79.125","579","531","72.375","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java","153","6","3","10","25","73","65","12.166666666666666","49","46","8.166666666666666","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java","209","1","1","14","22","0","0","0.0","5","5","5.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java","27","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java","451","4","3","39","19","83","55","20.75","34","25","8.5","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java","105","0","0","6","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java","276","3","2","2","20","1","1","0.3333333333333333","60","30","20.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java","187","3","2","11","25","24","22","8.0","8","5","2.6666666666666665","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java","81","0","0","1","24","0","0","0.0","0","0","0.0","false"
